C:\Project car\DATA\IMG\center_2020_10_20_11_29_57_793.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_57_793.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_57_793.jpg, 0, 1, 0, 14.82613
C:\Project car\DATA\IMG\center_2020_10_20_11_29_57_894.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_57_894.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_57_894.jpg, 0, 1, 0, 15.8645
C:\Project car\DATA\IMG\center_2020_10_20_11_29_57_995.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_57_995.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_57_995.jpg, 0, 1, 0, 16.92715
C:\Project car\DATA\IMG\center_2020_10_20_11_29_58_097.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_58_097.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_58_097.jpg, 0, 1, 0, 17.94775
C:\Project car\DATA\IMG\center_2020_10_20_11_29_58_199.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_58_199.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_58_199.jpg, 0, 1, 0, 18.98484
C:\Project car\DATA\IMG\center_2020_10_20_11_29_58_300.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_58_300.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_58_300.jpg, 0, 1, 0, 20.0065
C:\Project car\DATA\IMG\center_2020_10_20_11_29_58_404.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_58_404.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_58_404.jpg, -0.031413, 1, 0, 21.01344
C:\Project car\DATA\IMG\center_2020_10_20_11_29_58_508.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_58_508.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_58_508.jpg, -0.3267384, 1, 0, 21.96199
C:\Project car\DATA\IMG\center_2020_10_20_11_29_58_608.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_58_608.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_58_608.jpg, -0.627474, 1, 0, 22.75026
C:\Project car\DATA\IMG\center_2020_10_20_11_29_58_712.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_58_712.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_58_712.jpg, -0.8126701, 1, 0, 23.5392
C:\Project car\DATA\IMG\center_2020_10_20_11_29_58_814.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_58_814.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_58_814.jpg, -0.5030022, 1, 0, 24.48486
C:\Project car\DATA\IMG\center_2020_10_20_11_29_58_915.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_58_915.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_58_915.jpg, -0.2174397, 1, 0, 25.48786
C:\Project car\DATA\IMG\center_2020_10_20_11_29_59_018.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_59_018.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_59_018.jpg, 0, 1, 0, 26.41427
C:\Project car\DATA\IMG\center_2020_10_20_11_29_59_121.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_59_121.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_59_121.jpg, 0, 1, 0, 27.34683
C:\Project car\DATA\IMG\center_2020_10_20_11_29_59_224.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_59_224.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_59_224.jpg, 0, 1, 0, 28.27984
C:\Project car\DATA\IMG\center_2020_10_20_11_29_59_328.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_59_328.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_59_328.jpg, 0.119844, 1, 0, 29.19466
C:\Project car\DATA\IMG\center_2020_10_20_11_29_59_428.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_59_428.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_59_428.jpg, 0.2135352, 1, 0, 30.03384
C:\Project car\DATA\IMG\center_2020_10_20_11_29_59_531.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_59_531.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_59_531.jpg, 0, 1, 0, 30.18907
C:\Project car\DATA\IMG\center_2020_10_20_11_29_59_632.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_59_632.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_59_632.jpg, 0, 1, 0, 30.18798
C:\Project car\DATA\IMG\center_2020_10_20_11_29_59_737.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_59_737.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_59_737.jpg, 0, 1, 0, 30.19057
C:\Project car\DATA\IMG\center_2020_10_20_11_29_59_842.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_59_842.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_59_842.jpg, 0, 1, 0, 30.19038
C:\Project car\DATA\IMG\center_2020_10_20_11_29_59_945.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_29_59_945.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_29_59_945.jpg, -0.1477503, 1, 0, 30.18391
C:\Project car\DATA\IMG\center_2020_10_20_11_30_00_045.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_00_045.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_00_045.jpg, -0.2625747, 1, 0, 30.17831
C:\Project car\DATA\IMG\center_2020_10_20_11_30_00_148.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_00_148.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_00_148.jpg, 0, 1, 0, 30.18894
C:\Project car\DATA\IMG\center_2020_10_20_11_30_00_253.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_00_253.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_00_253.jpg, 0, 1, 0, 30.19024
C:\Project car\DATA\IMG\center_2020_10_20_11_30_00_357.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_00_357.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_00_357.jpg, 0, 1, 0, 30.19082
C:\Project car\DATA\IMG\center_2020_10_20_11_30_00_458.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_00_458.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_00_458.jpg, -0.1756353, 1, 0, 30.18232
C:\Project car\DATA\IMG\center_2020_10_20_11_30_00_563.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_00_563.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_00_563.jpg, -0.4739106, 1, 0, 30.14571
C:\Project car\DATA\IMG\center_2020_10_20_11_30_00_664.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_00_664.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_00_664.jpg, -0.2429885, 1, 0, 30.19132
C:\Project car\DATA\IMG\center_2020_10_20_11_30_00_764.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_00_764.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_00_764.jpg, 0, 1, 0, 30.18704
C:\Project car\DATA\IMG\center_2020_10_20_11_30_00_865.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_00_865.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_00_865.jpg, 0, 1, 0, 30.18946
C:\Project car\DATA\IMG\center_2020_10_20_11_30_00_966.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_00_966.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_00_966.jpg, 0, 1, 0, 30.1901
C:\Project car\DATA\IMG\center_2020_10_20_11_30_01_068.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_01_068.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_01_068.jpg, 0, 1, 0, 30.18903
C:\Project car\DATA\IMG\center_2020_10_20_11_30_01_169.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_01_169.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_01_169.jpg, 0, 1, 0, 30.19059
C:\Project car\DATA\IMG\center_2020_10_20_11_30_01_270.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_01_270.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_01_270.jpg, 0, 1, 0, 30.19029
C:\Project car\DATA\IMG\center_2020_10_20_11_30_01_370.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_01_370.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_01_370.jpg, 0, 1, 0, 30.1904
C:\Project car\DATA\IMG\center_2020_10_20_11_30_01_475.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_01_475.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_01_475.jpg, -0.2441031, 1, 0, 30.17442
C:\Project car\DATA\IMG\center_2020_10_20_11_30_01_578.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_01_578.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_01_578.jpg, -0.2215014, 1, 0, 30.18674
C:\Project car\DATA\IMG\center_2020_10_20_11_30_01_680.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_01_680.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_01_680.jpg, 0, 1, 0, 30.18827
C:\Project car\DATA\IMG\center_2020_10_20_11_30_01_781.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_01_781.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_01_781.jpg, 0, 1, 0, 30.19022
C:\Project car\DATA\IMG\center_2020_10_20_11_30_01_886.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_01_886.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_01_886.jpg, 0, 1, 0, 30.18907
C:\Project car\DATA\IMG\center_2020_10_20_11_30_01_990.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_01_990.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_01_990.jpg, 0, 1, 0, 30.19027
C:\Project car\DATA\IMG\center_2020_10_20_11_30_02_095.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_02_095.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_02_095.jpg, -0.1214565, 1, 0, 30.18657
C:\Project car\DATA\IMG\center_2020_10_20_11_30_02_195.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_02_195.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_02_195.jpg, -0.230055, 1, 0, 30.18196
C:\Project car\DATA\IMG\center_2020_10_20_11_30_02_301.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_02_301.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_02_301.jpg, 0, 1, 0, 30.18885
C:\Project car\DATA\IMG\center_2020_10_20_11_30_02_407.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_02_407.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_02_407.jpg, 0, 1, 0, 30.19014
C:\Project car\DATA\IMG\center_2020_10_20_11_30_02_511.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_02_511.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_02_511.jpg, 0, 1, 0, 30.1903
C:\Project car\DATA\IMG\center_2020_10_20_11_30_02_613.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_02_613.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_02_613.jpg, -0.1724211, 1, 0, 30.18274
C:\Project car\DATA\IMG\center_2020_10_20_11_30_02_714.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_02_714.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_02_714.jpg, -0.364044, 1, 0, 30.16328
C:\Project car\DATA\IMG\center_2020_10_20_11_30_02_816.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_02_816.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_02_816.jpg, -0.05883418, 1, 0, 30.191
C:\Project car\DATA\IMG\center_2020_10_20_11_30_02_919.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_02_919.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_02_919.jpg, 0, 1, 0, 30.18953
C:\Project car\DATA\IMG\center_2020_10_20_11_30_03_024.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_03_024.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_03_024.jpg, 0, 1, 0, 30.19023
C:\Project car\DATA\IMG\center_2020_10_20_11_30_03_128.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_03_128.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_03_128.jpg, 0, 1, 0, 30.19027
C:\Project car\DATA\IMG\center_2020_10_20_11_30_03_234.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_03_234.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_03_234.jpg, -0.1951026, 1, 0, 30.18051
C:\Project car\DATA\IMG\center_2020_10_20_11_30_03_339.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_03_339.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_03_339.jpg, -0.1385208, 1, 0, 30.18977
C:\Project car\DATA\IMG\center_2020_10_20_11_30_03_441.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_03_441.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_03_441.jpg, 0, 1, 0, 30.18946
C:\Project car\DATA\IMG\center_2020_10_20_11_30_03_545.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_03_545.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_03_545.jpg, 0, 1, 0, 30.19025
C:\Project car\DATA\IMG\center_2020_10_20_11_30_03_646.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_03_646.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_03_646.jpg, 0, 1, 0, 30.19078
C:\Project car\DATA\IMG\center_2020_10_20_11_30_03_748.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_03_748.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_03_748.jpg, 0, 1, 0, 30.19028
C:\Project car\DATA\IMG\center_2020_10_20_11_30_03_852.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_03_852.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_03_852.jpg, 0, 1, 0, 30.19028
C:\Project car\DATA\IMG\center_2020_10_20_11_30_03_954.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_03_954.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_03_954.jpg, 0, 1, 0, 30.19031
C:\Project car\DATA\IMG\center_2020_10_20_11_30_04_056.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_04_056.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_04_056.jpg, 0, 1, 0, 30.19029
C:\Project car\DATA\IMG\center_2020_10_20_11_30_04_161.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_04_161.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_04_161.jpg, 0, 1, 0, 30.19032
C:\Project car\DATA\IMG\center_2020_10_20_11_30_04_265.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_04_265.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_04_265.jpg, 0, 1, 0, 30.19031
C:\Project car\DATA\IMG\center_2020_10_20_11_30_04_368.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_04_368.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_04_368.jpg, -0.08178449, 1, 0, 30.18869
C:\Project car\DATA\IMG\center_2020_10_20_11_30_04_473.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_04_473.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_04_473.jpg, -0.3096846, 1, 0, 30.16986
C:\Project car\DATA\IMG\center_2020_10_20_11_30_04_580.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_04_580.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_04_580.jpg, -0.009810347, 1, 0, 30.18902
C:\Project car\DATA\IMG\center_2020_10_20_11_30_04_687.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_04_687.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_04_687.jpg, 0, 1, 0, 30.18987
C:\Project car\DATA\IMG\center_2020_10_20_11_30_04_789.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_04_789.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_04_789.jpg, 0, 1, 0, 30.19027
C:\Project car\DATA\IMG\center_2020_10_20_11_30_04_894.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_04_894.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_04_894.jpg, 0, 1, 0, 30.19029
C:\Project car\DATA\IMG\center_2020_10_20_11_30_04_994.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_04_994.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_04_994.jpg, -0.039693, 1, 0, 30.18999
C:\Project car\DATA\IMG\center_2020_10_20_11_30_05_096.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_05_096.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_05_096.jpg, -0.3467928, 1, 0, 30.16204
C:\Project car\DATA\IMG\center_2020_10_20_11_30_05_202.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_05_202.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_05_202.jpg, -0.05034751, 1, 0, 30.19078
C:\Project car\DATA\IMG\center_2020_10_20_11_30_05_306.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_05_306.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_05_306.jpg, 0, 1, 0, 30.18984
C:\Project car\DATA\IMG\center_2020_10_20_11_30_05_413.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_05_413.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_05_413.jpg, 0, 1, 0, 30.19028
C:\Project car\DATA\IMG\center_2020_10_20_11_30_05_519.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_05_519.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_05_519.jpg, 0, 1, 0, 30.1903
C:\Project car\DATA\IMG\center_2020_10_20_11_30_05_622.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_05_622.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_05_622.jpg, -0.1610673, 1, 0, 30.18361
C:\Project car\DATA\IMG\center_2020_10_20_11_30_05_726.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_05_726.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_05_726.jpg, -0.3317682, 1, 0, 30.16768
C:\Project car\DATA\IMG\center_2020_10_20_11_30_05_831.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_05_831.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_05_831.jpg, 0, 1, 0, 30.18847
C:\Project car\DATA\IMG\center_2020_10_20_11_30_05_933.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_05_933.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_05_933.jpg, 0, 1, 0, 30.18998
C:\Project car\DATA\IMG\center_2020_10_20_11_30_06_035.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_06_035.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_06_035.jpg, 0, 1, 0, 30.19025
C:\Project car\DATA\IMG\center_2020_10_20_11_30_06_137.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_06_137.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_06_137.jpg, 0, 1, 0, 30.1903
C:\Project car\DATA\IMG\center_2020_10_20_11_30_06_239.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_06_239.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_06_239.jpg, -0.2019945, 1, 0, 30.17968
C:\Project car\DATA\IMG\center_2020_10_20_11_30_06_341.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_06_341.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_06_341.jpg, -0.2653944, 1, 0, 30.18283
C:\Project car\DATA\IMG\center_2020_10_20_11_30_06_442.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_06_442.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_06_442.jpg, 0, 1, 0, 30.1881
C:\Project car\DATA\IMG\center_2020_10_20_11_30_06_547.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_06_547.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_06_547.jpg, 0, 1, 0, 30.19001
C:\Project car\DATA\IMG\center_2020_10_20_11_30_06_652.jpg, C:\Project car\DATA\IMG\left_2020_10_20_11_30_06_652.jpg, C:\Project car\DATA\IMG\right_2020_10_20_11_30_06_652.jpg, 0, 1, 0, 30.19033
